WKT,name
"POLYGON ((-74.063713 40.5989701, -74.0646931 40.6002473, -74.0735337 40.5971843, -74.0737053 40.5976731, -74.0741774 40.5975754, -74.075379 40.5978035, -74.0767953 40.5983574, -74.0781685 40.5984878, -74.0804001 40.5986181, -74.0819451 40.5986181, -74.0837475 40.5979338, -74.0852925 40.5971518, -74.0858075 40.5959787, -74.0838334 40.5955225, -74.0804431 40.5901129, -74.0691992 40.5848984, -74.067783 40.5862672, -74.0666243 40.5874079, -74.0659806 40.5879945, -74.0653798 40.5884834, -74.0648219 40.588516, -74.0649506 40.5887767, -74.0649077 40.5891678, -74.0644785 40.5896566, -74.0636202 40.5904713, -74.0628049 40.5913187, -74.062247 40.5920356, -74.0613028 40.5928503, -74.0604874 40.5935672, -74.0598077 40.5939355, -74.0608377 40.5952227, -74.0618033 40.5965425, -74.063713 40.5989701))",Arrochar
"POLYGON ((-74.0902866 40.6091319, -74.0910715 40.6087583, -74.0923161 40.6070641, -74.089591 40.6053861, -74.0896553 40.6049137, -74.0896124 40.6039362, -74.0890545 40.6039688, -74.088797 40.604425, -74.0859646 40.6031542, -74.08575 40.6025352, -74.08575 40.6014925, -74.0871662 40.6010689, -74.0881104 40.6011341, -74.0896124 40.600906, -74.0917153 40.5992768, -74.0917582 40.5988532, -74.0925736 40.5975823, -74.0933031 40.597061, -74.0896553 40.5960508, -74.088797 40.596116, -74.0858075 40.5959787, -74.0852925 40.5971518, -74.0837475 40.5979338, -74.0819451 40.5986181, -74.0767953 40.5983574, -74.075379 40.5978035, -74.0741774 40.5975754, -74.0737053 40.5976731, -74.0735337 40.5971843, -74.0646931 40.6002473, -74.063713 40.5989701, -74.0610308 40.5999151, -74.0617174 40.6008408, -74.0605373 40.6011858, -74.0595287 40.601297, -74.0576191 40.6021308, -74.0580267 40.6025706, -74.0601139 40.6021934, -74.0638905 40.6023238, -74.0726452 40.6053214, -74.0749841 40.6057938, -74.0777339 40.6062062, -74.0825189 40.6065906, -74.0854372 40.6071445, -74.0883554 40.6081871, -74.0902866 40.6091319))",Concord
"POLYGON ((-74.0902866 40.6091319, -74.0887417 40.6108912, -74.0872625 40.6133201, -74.0873913 40.6143951, -74.0877775 40.6150793, -74.0876488 40.6156005, -74.086533 40.617099, -74.0861467 40.6180763, -74.0859751 40.6195096, -74.0876213 40.6197591, -74.0878788 40.6194985, -74.0881792 40.6198243, -74.0885654 40.6194985, -74.0888229 40.6198243, -74.0893379 40.6203454, -74.0901962 40.6194334, -74.0909687 40.6196288, -74.0938011 40.6202803, -74.0942731 40.6200849, -74.0947452 40.6195962, -74.0976205 40.6187493, -74.0971914 40.6156871, -74.0972772 40.6150682, -74.0972772 40.6145144, -74.097363 40.6141886, -74.0980068 40.6135696, -74.0980068 40.6128855, -74.0992513 40.6123968, -74.0977493 40.6106376, -74.096891 40.6106376, -74.0953889 40.6107027, -74.0928569 40.6100511, -74.0902866 40.6091319))",Grymes Hill
"POLYGON ((-74.1063427 40.6190941, -74.1054662 40.6186563, -74.1041358 40.6193893, -74.1018828 40.6211646, -74.1001447 40.62079, -74.0996512 40.6208388, -74.0990933 40.6214903, -74.0978487 40.6211972, -74.0996083 40.619601, -74.0976205 40.6187656, -74.0947452 40.6196125, -74.0942731 40.6201012, -74.0938011 40.6202966, -74.0901962 40.6194497, -74.0893379 40.6203617, -74.0885654 40.6195148, -74.0881792 40.6198406, -74.0878788 40.6195148, -74.0876213 40.6197754, -74.0859751 40.6195259, -74.0852238 40.6228515, -74.0850092 40.6245453, -74.0842153 40.6260925, -74.0841294 40.626695, -74.0838505 40.6274767, -74.0829615 40.6287952, -74.0846352 40.6297397, -74.0848927 40.629414, -74.085236 40.6293489, -74.0879826 40.6310751, -74.0889267 40.630326, -74.0971589 40.6319275, -74.0984893 40.6315693, -74.098146 40.6301036, -74.099133 40.6299734, -74.0990043 40.6286054, -74.1008496 40.62841, -74.1001201 40.6246643, -74.1024804 40.6245014, -74.1021371 40.6231985, -74.102695 40.6231334, -74.102695 40.6227425, -74.1039395 40.6227099, -74.1038108 40.6217327, -74.1052699 40.6215047, -74.1052699 40.6212115, -74.1066861 40.6206577, -74.1064715 40.6203646, -74.1071153 40.6197457, -74.1063427 40.6190941))",Silver Lake
"POLYGON ((-74.1036788 40.6164822, -74.1062109 40.6152117, -74.1067688 40.6151792, -74.1079275 40.6147557, -74.1098157 40.6144299, -74.111189 40.6141693, -74.1130773 40.6137783, -74.1168539 40.6135177, -74.1168968 40.6121169, -74.116768 40.6111069, -74.1159097 40.6112372, -74.1130773 40.6110418, -74.1117898 40.6107485, -74.1099874 40.610325, -74.1086141 40.6102599, -74.0977493 40.6106376, -74.0992513 40.6123968, -74.0980068 40.6128855, -74.0980068 40.6135696, -74.097363 40.6141886, -74.0972772 40.6150682, -74.0971914 40.6156871, -74.0976205 40.6187493, -74.0996083 40.619601, -74.0978487 40.6211972, -74.0990933 40.6214903, -74.0996512 40.6208388, -74.1001447 40.62079, -74.1018828 40.6211646, -74.1041358 40.6193893, -74.1054662 40.6186563, -74.1036788 40.6164822))",Sunnyside
"POLYGON ((-74.1312924 40.626314, -74.1318332 40.6248505, -74.1321336 40.6234825, -74.1319191 40.6216258, -74.1315757 40.6195736, -74.1313182 40.6182706, -74.1311466 40.617163, -74.1306745 40.6126022, -74.1330349 40.6124067, -74.1363393 40.6122113, -74.1470253 40.6101914, -74.1473257 40.608204, -74.1462099 40.6077479, -74.1442787 40.6075524, -74.1406738 40.6076827, -74.135009 40.6079759, -74.1286146 40.6083343, -74.1253959 40.6087905, -74.1227781 40.6093769, -74.116768 40.6111069, -74.1168539 40.6135177, -74.1130773 40.6137783, -74.1079275 40.6147557, -74.1067688 40.6151792, -74.1062109 40.6152117, -74.1036788 40.6164822, -74.1054662 40.6186563, -74.1063427 40.6190778, -74.1066419 40.6190198, -74.10748 40.6184915, -74.1112339 40.620388, -74.1127801 40.621521, -74.112308 40.6221399, -74.1130805 40.6230193, -74.1153121 40.6238988, -74.1165995 40.6241431, -74.1175436 40.6235404, -74.1184234 40.6237685, -74.1199791 40.6254948, -74.1196465 40.6261137, -74.1212344 40.6277097, -74.1220441 40.6274703, -74.1312924 40.626314))",Castleton Corner
"POLYGON ((-74.1470253 40.6101914, -74.1363393 40.6122113, -74.1306745 40.6126022, -74.1311709 40.6175534, -74.1321579 40.6232865, -74.1312924 40.626314, -74.1332828 40.6264205, -74.1343037 40.6263157, -74.1358058 40.6249803, -74.137231 40.6242382, -74.1414796 40.6245639, -74.14384 40.6249874, -74.1450755 40.6169019, -74.1461054 40.616967, -74.1470253 40.6101914))",Westerleigh
"POLYGON ((-74.1686069 40.6210589, -74.1659462 40.6200816, -74.1625559 40.618518, -74.1600668 40.6170195, -74.1565048 40.6143157, -74.1539299 40.6122958, -74.1509687 40.6102434, -74.1495096 40.6090379, -74.1473257 40.608204, -74.1461054 40.616967, -74.1450755 40.6169019, -74.14384 40.6249874, -74.1459047 40.6250002, -74.1494667 40.6251631, -74.153887 40.6256191, -74.1588222 40.6264334, -74.1611826 40.6266288, -74.1644871 40.6269871, -74.166547 40.6274431, -74.167577 40.6229807, -74.1686069 40.6210589))",Graniteville
"POLYGON ((-74.1644871 40.6269871, -74.1588222 40.6264334, -74.153887 40.6256191, -74.1494667 40.6251631, -74.1462432 40.6248896, -74.1455137 40.6273325, -74.1458141 40.6297753, -74.1453849 40.6332602, -74.1444837 40.6363215, -74.1435444 40.6384579, -74.1429387 40.6395456, -74.1439735 40.6387185, -74.1449177 40.6392721, -74.1458618 40.6393046, -74.146291 40.6391092, -74.1475784 40.6389139, -74.1479647 40.6389464, -74.1486942 40.6389139, -74.1484796 40.637481, -74.1489088 40.6386208, -74.1492521 40.6384905, -74.1493809 40.6380672, -74.149295 40.6373507, -74.14981 40.6375461, -74.1499817 40.6380997, -74.1504108 40.6382951, -74.1505396 40.6385231, -74.1512691 40.6384905, -74.1510975 40.6376438, -74.151827 40.6376764, -74.1520845 40.63823, -74.1519987 40.6386859, -74.1524278 40.6387836, -74.1522562 40.6376764, -74.1526424 40.6376764, -74.1526424 40.6371879, -74.1531145 40.637253, -74.1537153 40.6371879, -74.1541874 40.6371553, -74.1547882 40.6372856, -74.1547882 40.6378392, -74.1557323 40.6377415, -74.1557752 40.6374158, -74.1560757 40.6375135, -74.1560757 40.6379369, -74.1581356 40.6379369, -74.1586506 40.63823, -74.1589939 40.63823, -74.1592085 40.6379369, -74.1596805 40.6380997, -74.1598522 40.6386859, -74.1603243 40.6385231, -74.1622555 40.638751, -74.1617405 40.6405421, -74.1627704 40.6410957, -74.1632854 40.6409654, -74.1634142 40.6397606, -74.1641867 40.6400536, -74.1648733 40.6404444, -74.1648733 40.6411283, -74.1658603 40.6412585, -74.1662037 40.6414539, -74.1666328 40.6414865, -74.1672766 40.6418121, -74.1675555 40.6418447, -74.1677272 40.6417144, -74.1681563 40.6418284, -74.1683924 40.6420075, -74.1691005 40.6421215, -74.1691863 40.6418447, -74.1702377 40.6420889, -74.1704094 40.6418284, -74.1710316 40.6417958, -74.1712248 40.6417144, -74.1712248 40.6420889, -74.1714393 40.6420889, -74.1713964 40.6414051, -74.1715466 40.6410794, -74.1718256 40.6404118, -74.1718041 40.6365691, -74.1726624 40.6365528, -74.1725122 40.6346151, -74.1713321 40.6346965, -74.1713964 40.6335729, -74.166268 40.6335566, -74.166547 40.6274431, -74.1644871 40.6269871))",Mariners Harbor
"POLYGON ((-74.1766944 40.6427189, -74.1770394 40.6429807, -74.1775115 40.6430784, -74.1778119 40.6428504, -74.178241 40.6425899, -74.1784127 40.6421015, -74.1790993 40.6428179, -74.1794856 40.6420689, -74.1794856 40.6432086, -74.1789277 40.6433063, -74.1791852 40.6449996, -74.1793998 40.6443809, -74.1806443 40.6442832, -74.1809018 40.6448368, -74.1811164 40.6445763, -74.1828759 40.6447391, -74.1836055 40.6446414, -74.1835196 40.6437948, -74.1834338 40.6435017, -74.183305 40.6431109, -74.1838629 40.6432086, -74.1837342 40.6426225, -74.1837771 40.6422968, -74.1844208 40.6431109, -74.1840775 40.6435342, -74.18485 40.6439576, -74.1851933 40.6437948, -74.1860516 40.6435017, -74.1864379 40.6436645, -74.1937764 40.6375098, -74.1938193 40.6372167, -74.1946347 40.637347, -74.1947634 40.6370539, -74.1941197 40.6364025, -74.1941197 40.6357838, -74.1928323 40.6351976, -74.1922314 40.6346113, -74.1916735 40.6337972, -74.1918023 40.633504, -74.1923173 40.6340577, -74.1931327 40.6347742, -74.1942914 40.6350347, -74.1945918 40.6355558, -74.1951068 40.6356535, -74.1952784 40.635165, -74.1958363 40.6350022, -74.1965659 40.6347416, -74.1967376 40.634188, -74.1971667 40.6340577, -74.1973384 40.6335692, -74.1983683 40.6332109, -74.1990979 40.6322339, -74.2006428 40.6311591, -74.2008145 40.6293678, -74.2012866 40.6250032, -74.2007287 40.6250032, -74.2006428 40.6241564, -74.201072 40.6237329, -74.2014153 40.6231466, -74.2012007 40.62243, -74.2013295 40.6217134, -74.2011578 40.6207036, -74.2001708 40.6204756, -74.2010291 40.620215, -74.2009433 40.6194006, -74.2009433 40.618293, -74.2002995 40.6179999, -74.2007716 40.6178044, -74.2007287 40.616762, -74.1987546 40.6169574, -74.1976388 40.6163059, -74.1966946 40.6158498, -74.1958363 40.6151331, -74.1957505 40.6143513, -74.1955788 40.6132436, -74.1957505 40.6120057, -74.1969521 40.6106374, -74.1973813 40.6098555, -74.1980679 40.6086174, -74.1983254 40.6074445, -74.1982396 40.6067929, -74.1975529 40.6058806, -74.1966088 40.6047077, -74.1960938 40.6034695, -74.1963084 40.603046, -74.1961367 40.602655, -74.1966088 40.6025898, -74.1960938 40.6021662, -74.1963084 40.6013842, -74.1951497 40.6007651, -74.1935189 40.6014168, -74.1912873 40.6020685, -74.1901715 40.6024269, -74.1892274 40.6023617, -74.186867 40.6019381, -74.1855366 40.6019381, -74.1847213 40.6022314, -74.1840775 40.6025898, -74.1758807 40.5985494, -74.17219 40.5964965, -74.1682418 40.5944109, -74.1679414 40.596301, -74.1683705 40.5965617, -74.1672547 40.6019707, -74.1715033 40.6025246, -74.1723187 40.6027853, -74.1734774 40.6035673, -74.1730054 40.6038931, -74.1717179 40.6043819, -74.170173 40.6050987, -74.1698296 40.6053919, -74.170645 40.6063693, -74.1706879 40.6068581, -74.1676409 40.620671, -74.1686069 40.6210589, -74.167577 40.6229807, -74.166547 40.6274431, -74.166268 40.6335566, -74.1713964 40.6335729, -74.1713321 40.6346965, -74.1725122 40.6346151, -74.1726624 40.6365528, -74.1718041 40.6365691, -74.1718256 40.6404118, -74.1710316 40.6417958, -74.1717608 40.6421991, -74.1718896 40.6425899, -74.1714175 40.6429807, -74.1718896 40.6429481, -74.1725762 40.6425899, -74.1727479 40.6430458, -74.1724475 40.643404, -74.1730483 40.6434366, -74.1730054 40.6438599, -74.1736062 40.6445111, -74.1740353 40.6450321, -74.1748936 40.6450321, -74.1752799 40.6450321, -74.1758378 40.6444786, -74.1754945 40.6441529, -74.1755374 40.6433063, -74.1762669 40.6435017, -74.1766532 40.6434691, -74.1766944 40.6427189), (-74.1766961 40.6426876, -74.1762669 40.6423945, -74.1766944 40.6427189, -74.1766961 40.6426876))",Bloomfield
"POLYGON ((-74.1676409 40.620671, -74.1706879 40.6068581, -74.170645 40.6063693, -74.1698296 40.6053919, -74.170173 40.6050987, -74.1730054 40.6038931, -74.1734774 40.6035673, -74.1723187 40.6027853, -74.1715033 40.6025246, -74.1672547 40.6019707, -74.1683705 40.5965617, -74.1679414 40.596301, -74.1682418 40.5944109, -74.1668085 40.5937941, -74.163504 40.5933378, -74.1620878 40.5949346, -74.1623453 40.59601, -74.1630319 40.595847, -74.1637186 40.5983236, -74.164534 40.5983561, -74.1647056 40.599855, -74.1642335 40.5999202, -74.1642765 40.6006371, -74.1643194 40.6017775, -74.1635898 40.6040909, -74.1618732 40.6038628, -74.161444 40.6046774, -74.1608861 40.6051987, -74.160457 40.6064042, -74.160457 40.6073165, -74.153333 40.6086849, -74.1525606 40.6070558, -74.1500715 40.60673, -74.1493848 40.6063065, -74.1474966 40.6059481, -74.1468528 40.6053942, -74.1450504 40.6046448, -74.142218 40.6034392, -74.1404584 40.6029831, -74.1406738 40.6076827, -74.1442787 40.6075524, -74.1462099 40.6077479, -74.1473257 40.608204, -74.1509687 40.6102434, -74.1600668 40.6170195, -74.1625559 40.618518, -74.1653493 40.6198263, -74.1676409 40.620671))",Bulls Head
"POLYGON ((-74.1675366 40.588966, -74.1525592 40.5806551, -74.1462935 40.5860002, -74.1457356 40.5901392, -74.1512288 40.5931373, -74.1515721 40.5927463, -74.1523875 40.5932351, -74.1531171 40.593398, -74.1547049 40.5942779, -74.1544045 40.5946038, -74.1553058 40.5951903, -74.1553058 40.595614, -74.1595544 40.596559, -74.1596831 40.5961353, -74.1601123 40.5962005, -74.1604127 40.5958421, -74.1615714 40.5960376, -74.1623453 40.59601, -74.1620878 40.5949346, -74.163504 40.5933378, -74.1633738 40.5925508, -74.1675366 40.588966))",Heartland Village
"POLYGON ((-73.8325731 40.6385861, -73.8326589 40.6283597, -73.8305131 40.6255586, -73.8333456 40.6208029, -73.8358346 40.6166333, -73.8370363 40.615656, -73.835663 40.6149393, -73.8327447 40.6148742, -73.8318006 40.6157863, -73.8336889 40.6159166, -73.8339464 40.6176757, -73.8318006 40.6194999, -73.8302557 40.6213893, -73.8288824 40.6214544, -73.8283674 40.619109, -73.829569 40.6171545, -73.8311998 40.6159818, -73.830084 40.6155257, -73.828539 40.6147438, -73.8256208 40.6143529, -73.824505 40.6129195, -73.8212434 40.6099874, -73.8208143 40.6125937, -73.819441 40.6096616, -73.8220159 40.6069249, -73.8229191 40.6058674, -73.8202603 40.6054615, -73.8221096 40.6056597, -73.8224607 40.6053719, -73.8223475 40.6050569, -73.8204047 40.6047529, -73.8229133 40.604829, -73.8227806 40.60446, -73.8203697 40.6040477, -73.8226717 40.6041681, -73.8228124 40.6036921, -73.8211198 40.6034242, -73.8228416 40.6035076, -73.8229377 40.6030878, -73.8207268 40.6026393, -73.8229567 40.6028174, -73.8230821 40.6023918, -73.8208439 40.6019641, -73.8235038 40.6022385, -73.82346 40.6016983, -73.8215701 40.6013674, -73.823455 40.6014224, -73.8239204 40.6011087, -73.8212595 40.6006653, -73.8244136 40.6008083, -73.8243703 40.600345, -73.8215372 40.6000375, -73.8213213 40.5998786, -73.8238506 40.6000497, -73.8240545 40.5992677, -73.824033 40.5988116, -73.8251058 40.5980622, -73.8261358 40.599105, -73.8275949 40.5986488, -73.8268224 40.5957812, -73.8228742 40.5951947, -73.8208143 40.5954554, -73.8205139 40.5959442, -73.8205353 40.5966121, -73.8200525 40.597158, -73.819441 40.5974105, -73.8196985 40.5978015, -73.8195268 40.5980948, -73.8190977 40.5991538, -73.8191835 40.5996263, -73.8188616 40.6002454, -73.8187972 40.6010112, -73.8187543 40.6017769, -73.8191406 40.602233, -73.8189904 40.602567, -73.8186256 40.6027381, -73.8185612 40.6030395, -73.8188402 40.6031454, -73.8189475 40.6038622, -73.8192693 40.6044487, -73.8189474 40.6047501, -73.8181964 40.6041718, -73.8183252 40.605361, -73.8172952 40.6060777, -73.8167373 40.605866, -73.8166944 40.6054913, -73.816394 40.6052795, -73.8159434 40.6058578, -73.8161687 40.606261, -73.8160078 40.6067294, -73.8146345 40.6037318, -73.815128 40.6026566, -73.8146345 40.6013207, -73.8120595 40.5983881, -73.8106863 40.5985184, -73.8103429 40.6004735, -73.8103429 40.6023634, -73.8114587 40.6032105, -73.8141195 40.604188, -73.8154928 40.6071203, -73.8152568 40.6069411, -73.8150529 40.607552, -73.8150636 40.607886, -73.8147846 40.6083176, -73.8150743 40.6090547, -73.8151333 40.6096677, -73.8154203 40.610023, -73.8152849 40.6108197, -73.8160111 40.6129772, -73.8158485 40.6135674, -73.8151709 40.6132127, -73.8167042 40.6158665, -73.8240758 40.6397585, -73.8237325 40.6359808, -73.8272516 40.6354597, -73.8325731 40.6385861))",Broad Channel
"POLYGON ((-74.1675366 40.588966, -74.1686313 40.5857638, -74.1699187 40.573052, -74.1699187 40.5709657, -74.1525592 40.5806551, -74.1675366 40.588966))",New Springville
"POLYGON ((-73.8652374 40.8145383, -73.8567401 40.8156263, -73.8585211 40.823161, -73.8588215 40.82446, -73.859594 40.8259539, -73.8611819 40.8294285, -73.8625122 40.8324808, -73.8629843 40.8340394, -73.8683058 40.8355005, -73.8706662 40.8360525, -73.8734986 40.8364097, -73.8771035 40.836572, -73.8784338 40.8367993, -73.8800217 40.8373837, -73.88088 40.8356629, -73.8812233 40.8337796, -73.8825537 40.8320262, -73.8831974 40.8320262, -73.8840128 40.8302403, -73.8831974 40.8292337, -73.8840557 40.8269606, -73.8843562 40.8248822, -73.8841845 40.8230636, -73.8835837 40.8222517, -73.8832404 40.821245, -73.8825108 40.820498, -73.8825537 40.819816, -73.8805796 40.818387, -73.8779618 40.8166332, -73.8713528 40.8148793, -73.8705803 40.8143596, -73.8652374 40.8145383))",Soundview
"POLYGON ((-73.9026716 40.8444667, -73.9079096 40.8352611, -73.911214 40.829254, -73.9120509 40.8277765, -73.9166643 40.8250162, -73.9105274 40.8231814, -73.9111497 40.8232139, -73.9118363 40.8219798, -73.9094331 40.8228567, -73.9095189 40.822402, -73.9013221 40.8204859, -73.8975884 40.8290917, -73.8967301 40.831592, -73.896301 40.8334428, -73.8969735 40.8343977, -73.8973524 40.8344819, -73.9012577 40.8355209, -73.9003779 40.8368197, -73.8996913 40.8377937, -73.8991978 40.8391249, -73.8984897 40.8402613, -73.8979317 40.8413652, -73.8966443 40.8435241, -73.8940124 40.8421738, -73.8926961 40.843378, -73.9026716 40.8444667))",Morrisania
"POLYGON ((-73.9268494 40.846976, -73.9278793 40.8455801, -73.9289522 40.843762, -73.9291239 40.8428206, -73.9295101 40.8426582, -73.9301109 40.8410998, -73.9310121 40.8389895, -73.9326429 40.8367492, -73.9330721 40.8354504, -73.93363 40.8323008, -73.9332008 40.8299629, -73.9329863 40.8280795, -73.9312696 40.8282418, -73.9302826 40.8285016, -73.929038 40.8290861, -73.9278793 40.8299304, -73.9261627 40.8315215, -73.9248753 40.8334698, -73.9241457 40.8347686, -73.9231157 40.8356128, -73.9222574 40.8362297, -73.922472 40.8370089, -73.9220858 40.8381129, -73.9213562 40.8393791, -73.9213562 40.8402882, -73.9222574 40.8414245, -73.9227295 40.8426582, -73.9229441 40.843827, -73.9227295 40.8444438, -73.9223003 40.8453204, -73.9238024 40.8453204, -73.9252186 40.846067, -73.9268494 40.846976))",Highbridge
"POLYGON ((-73.9329863 40.8280795, -73.9326021 40.8256262, -73.9320013 40.8256587, -73.9319584 40.8251066, -73.9325163 40.8251066, -73.9324734 40.824652, -73.9318297 40.8245545, -73.9317867 40.8240674, -73.9325163 40.82397, -73.9324734 40.822671, -73.9314434 40.822671, -73.9314863 40.8223462, -73.9324305 40.8221838, -73.9324305 40.8218591, -73.9314005 40.8217616, -73.9317009 40.8213395, -73.932173 40.8214044, -73.9323405 40.8196414, -73.9274952 40.8185789, -73.9262507 40.8207549, -73.9254353 40.8216317, -73.9245341 40.8232555, -73.9243624 40.8240999, -73.9229462 40.8264056, -73.9208004 40.8305621, -73.9190409 40.8332896, -73.9168093 40.8353028, -73.9152643 40.8369587, -73.9159295 40.837186, -73.9190731 40.8383954, -73.9203927 40.8374863, -73.9222274 40.8362931, -73.9241457 40.8347686, -73.9261627 40.8315215, -73.9278793 40.8299304, -73.9288578 40.8291901, -73.929038 40.8290861, -73.9302826 40.8285016, -73.9312696 40.8282418, -73.9329863 40.8280795))",Concourse
